,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
649,2019,Peugeot,2008,used,Automatic,1.2,62500.0,43999.0
650,2017,Kia,Sorento,used,Automatic,2.4,52500.0,69999.0
651,2017,Toyota,Hilux,used,Automatic,2.8,92500.0,89800.0
652,2018,Mercedes-Benz,A250,used,Automatic,2.0,72500.0,169999.0
653,2021,Porsche,718,used,Automatic,2.0,2500.0,488000.0
654,2018,BMW,X1,used,Automatic,2.0,67500.0,89800.0
655,2018,Perodua,Bezza,used,Automatic,1.3,57500.0,32800.0
656,2019,Porsche,Macan,used,Automatic,2.0,22500.0,279000.0
657,2014,Toyota,Land Cruiser Prado,used,Automatic,2.7,92500.0,149888.0
658,2017,Subaru,Forester,used,Automatic,2.0,72500.0,49999.0
659,2018,Isuzu,D-Max,used,Manual,2.5,57500.0,59800.0
660,2015,Mercedes-Benz,GLA250,used,Automatic,2.0,77500.0,99888.0
661,2019/2020,Mercedes-Benz,GLC300,used,Automatic,2.0,32500.0,269900.0
662,2015,Volkswagen,Polo,used,Automatic,1.6,27500.0,32800.0
663,2015/2016,Volkswagen,Jetta,used,Automatic,1.4,82500.0,33888.0
664,2015,Audi,A3,used,Automatic,1.4,57500.0,54999.0
665,2014,Volvo,V40,used,Automatic,2.0,67500.0,45999.0
666,2016,Honda,HR-V,used,Automatic,1.8,82500.0,59999.0
667,2015,Toyota,Vellfire,used,Automatic,2.4,112500.0,109999.0
668,2018/2021,Porsche,718,used,Automatic,2.0,37500.0,398000.0
669,2017,Perodua,AXIA,used,Automatic,1.0,62500.0,28999.0
670,2014,Mazda,CX-5,used,Automatic,2.0,82500.0,43800.0
671,2017,Kia,Sportage,used,Automatic,2.0,72500.0,57800.0
672,2014,BMW,730Li,used,Automatic,3.0,97500.0,128500.0
673,2018,Honda,City,used,Automatic,1.5,72500.0,61800.0
674,2015,Honda,Jazz,used,Automatic,1.5,97500.0,47800.0
675,2018,nan,,used,Automatic,3.4,47500.0,478800.0
676,2016/2017,Lexus,RX200t,used,Automatic,2.0,77500.0,198800.0
677,2015/2018,Mercedes-Benz,E250,used,Automatic,2.0,87500.0,137999.0
678,2018,Mercedes-Benz,A250,used,Automatic,2.0,72500.0,169999.0
679,2017/2018,Mazda,2,used,Automatic,1.5,82500.0,49999.0
680,2018,Honda,City,used,Automatic,1.5,47500.0,49999.0
681,2014,Toyota,Vios,used,Automatic,1.5,72500.0,39999.0
682,2016,Honda,City,used,Automatic,1.5,62500.0,47999.0
683,2015,Toyota,Vios,used,Automatic,1.5,82500.0,46999.0
684,2021,nan,,used,Automatic,2.0,27500.0,348000.0
685,2022,Toyota,Land Cruiser,used,Automatic,3.3,12500.0,555000.0
686,2017,Honda,City,used,Automatic,1.5,62500.0,62800.0
687,2017,Subaru,XV,used,Automatic,2.0,77500.0,45800.0
688,2018,MINI,Countryman,used,Automatic,2.0,27500.0,159888.0
689,2022,nan,,used,Automatic,3.0,2500.0,1130000.0
690,2013,Perodua,Myvi,used,Automatic,1.3,77500.0,23800.0
691,2017,Subaru,XV,used,Automatic,2.0,92500.0,56800.0
692,2015,Hyundai,Elantra,used,Automatic,1.6,92500.0,26999.0
693,2018,Nissan,X-Trail,used,Automatic,2.0,52500.0,59999.0
694,2020,Toyota,Harrier,used,Automatic,2.0,47500.0,189000.0
695,2016,Honda,CR-V,used,Automatic,2.0,97500.0,63800.0
696,2016,Mercedes-Benz,C250,used,Automatic,2.0,62500.0,149000.0
697,2017,Hyundai,Ioniq,used,Automatic,1.6,62500.0,45999.0
698,2017,Ford,MUSTANG,used,Automatic,2.3,52500.0,199000.0
699,2013,BMW,520i,used,Automatic,2.0,92500.0,68000.0
700,2020,Perodua,Myvi,used,Automatic,1.5,92500.0,45800.0
701,2015,Mercedes-Benz,CLA200,used,Automatic,1.6,82500.0,108500.0
702,2013,Honda,Accord,used,Automatic,2.0,97500.0,48800.0
703,2019,nan,,used,Automatic,3.0,22500.0,529686.0
704,2016,BMW,520i,used,Automatic,2.0,72500.0,109999.0
705,2016/2020,Land,Rover Range Rover Evoque,used,Automatic,2.0,82500.0,109999.0
706,2015,Toyota,Harrier,used,Automatic,2.0,77500.0,129888.0
707,2020,Honda,Civic,used,Automatic,1.5,42500.0,111999.0
708,2013,Nissan,Almera,used,Automatic,1.5,117500.0,22000.0
709,2015,Perodua,Alza,used,Automatic,1.5,162500.0,34000.0
710,2018,Toyota,Vios,used,Automatic,1.5,72500.0,56800.0
711,2016,Mitsubishi,Triton,used,Automatic,2.4,67500.0,64800.0
712,2019,Ford,Ranger,used,Automatic,2.0,52500.0,148800.0
713,2016,Toyota,Harrier,used,Automatic,2.0,92500.0,115800.0
714,2015,Honda,Jazz,used,Automatic,1.5,72500.0,62000.0
715,2015,nan,,used,Automatic,5.0,92500.0,258500.0
716,2015,Honda,CR-V,used,Automatic,2.0,87500.0,59999.0
717,2017,Mercedes-Benz,GLA250,used,Automatic,2.0,37500.0,145888.0
718,2017/2019,Ford,MUSTANG,used,Automatic,2.3,42500.0,182999.0
719,2014,Toyota,Vios,used,Automatic,1.5,97500.0,44800.0
720,2020,Ford,Ranger,used,Automatic,2.0,72500.0,79800.0
721,2014,Hyundai,Sonata,used,Automatic,2.0,72500.0,45800.0
722,2014,Porsche,Boxster,used,Automatic,2.7,27500.0,248000.0
723,2015,Proton,Iriz,used,Automatic,1.6,92500.0,19800.0
724,2013,BMW,428i,used,Automatic,2.0,122500.0,92999.0
725,2016,Honda,HR-V,used,Automatic,1.8,72500.0,59999.0
726,2018,BMW,X1,used,Automatic,2.0,88300.0,117000.0
727,2013,Perodua,Myvi,used,Automatic,1.3,97500.0,21999.0
728,2018,BMW,X3,used,Automatic,2.0,87500.0,149999.0
729,2013,Volkswagen,Beetle,used,Automatic,1.2,82500.0,55999.0
730,2018,nan,,used,Automatic,2.0,27500.0,139888.0
731,2019,nan,,used,Automatic,2.0,11000.0,253000.0
732,2014/2017,Toyota,Estima,used,Automatic,2.4,92500.0,116800.0
733,2020,nan,,used,Automatic,3.0,32500.0,398000.0
734,2015,BMW,320i,used,Automatic,2.0,77500.0,66800.0
735,2017,Mercedes-Benz,C200,used,Automatic,2.0,112500.0,113800.0
736,2017/2021,Toyota,Estima,used,Automatic,2.4,37500.0,169800.0
737,2019,Toyota,Estima,used,Automatic,2.4,32500.0,169000.0
738,2017/2022,Toyota,Alphard,used,Automatic,2.5,62500.0,189800.0
739,2013,Perodua,Myvi,used,Automatic,1.3,102500.0,22999.0
740,2015,Isuzu,D-Max,used,Manual,2.5,122500.0,39999.0
741,2016,Honda,Civic,used,Automatic,1.8,77500.0,77999.0
742,2018,Proton,X70,used,Automatic,1.8,67500.0,65999.0
743,2015,Perodua,AXIA,used,Automatic,1.0,37500.0,26999.0
744,2015,Perodua,Myvi,used,Automatic,1.5,117500.0,34999.0
745,2017,Mercedes-Benz,GLA250,used,Automatic,2.0,67500.0,142999.0
746,2017,Honda,Jazz,used,Automatic,1.5,67500.0,54300.0
747,2018,Mercedes-Benz,GLA200,used,Automatic,1.6,72500.0,119800.0
748,2015,Honda,Jazz,used,Automatic,1.5,92500.0,41800.0
749,2016,Nissan,Navara,used,Automatic,2.5,72500.0,59800.0
750,2016,Mercedes-Benz,GLC250,used,Automatic,2.0,57500.0,159888.0
751,2019,Porsche,Macan,used,Automatic,2.0,27500.0,323000.0
752,2013,Perodua,Myvi,used,Automatic,1.5,142500.0,27300.0
753,2015,Mercedes-Benz,A250,used,Automatic,2.0,117500.0,108000.0
754,2021,nan,,used,Automatic,2.0,7500.0,283000.0
755,2021,Toyota,Alphard,used,Automatic,2.5,27500.0,265800.0
756,2015,Mazda,CX-5,used,Automatic,2.0,97500.0,52800.0
757,2021,Ford,MUSTANG,used,Automatic,2.3,22500.0,288000.0
758,2017,Isuzu,D-Max,used,Manual,2.5,72500.0,52800.0
759,2015/2016,Volkswagen,Jetta,used,Automatic,1.4,47500.0,35000.0
760,2014,Volkswagen,Beetle,used,Automatic,1.2,67500.0,62888.0
761,2014/2019,Toyota,Alphard,used,Automatic,2.4,57500.0,125800.0
762,2018,Nissan,Navara,used,Manual,2.5,82500.0,61800.0
763,2015,Honda,CR-V,used,Automatic,2.4,87500.0,65800.0
764,2015,Toyota,Harrier,used,Automatic,2.0,67500.0,99800.0
765,2019,Toyota,Vellfire,used,Automatic,2.5,52500.0,209000.0
766,2013,Toyota,FJ Cruiser,used,Automatic,4.0,117500.0,148888.0
767,2017,Subaru,XV,used,Automatic,2.0,77500.0,48800.0
768,2018,nan,,used,Automatic,3.0,37500.0,255000.0
769,2022,nan,,used,Automatic,2.4,2500.0,229000.0
770,2018,Lexus,NX300,used,Automatic,2.0,37500.0,199000.0
771,2021,Toyota,Alphard,used,Automatic,3.5,2500.0,439000.0
772,2016,Volkswagen,Vento,used,Automatic,1.6,107500.0,29800.0
773,2018,MINI,Countryman,used,Automatic,2.0,62000.0,175000.0
774,2016,Toyota,Vellfire,used,Automatic,2.5,57500.0,195888.0
775,2021,Toyota,Land Cruiser Prado,used,Automatic,2.8,42500.0,293000.0
776,2021,Ford,MUSTANG,used,Automatic,2.3,12500.0,293000.0
777,2021,nan,,used,Automatic,2.0,17500.0,278000.0
778,2018,Volkswagen,Tiguan,used,Automatic,1.4,32500.0,95888.0
779,2019,Toyota,Alphard,used,Automatic,2.5,57500.0,218000.0
780,2013,Peugeot,308,used,Automatic,1.6,72500.0,16800.0
781,2015,nan,,used,Automatic,2.4,117500.0,42800.0
782,2019,Honda,City,used,Automatic,1.5,72500.0,52800.0
783,2018,Honda,CR-V,used,Automatic,2.0,97500.0,96800.0
784,2016,BMW,528i,used,Automatic,2.0,92500.0,112888.0
785,2018,Proton,Exora,used,Automatic,1.6,82500.0,39888.0
786,2018,Ford,MUSTANG,used,Automatic,2.3,47500.0,223000.0
787,2017,Proton,Perdana,used,Automatic,2.0,82500.0,41800.0
788,2019,Perodua,Myvi,used,Automatic,1.5,107500.0,48800.0
789,2016,Audi,A3,used,Automatic,1.4,72500.0,54800.0
790,2020,Mercedes-Benz,A180,used,Automatic,1.3,52500.0,149000.0
791,2015,nan,,used,Automatic,3.5,72500.0,145000.0
792,2012,BMW,528i,used,Automatic,2.0,97500.0,71000.0
793,2021,Toyota,Vellfire,used,Automatic,2.5,37500.0,235000.0
794,2020,Toyota,Alphard,used,Automatic,2.5,72500.0,248000.0
795,2016,Mercedes-Benz,C250,used,Automatic,2.0,107500.0,155000.0
796,2014,Isuzu,D-Max,used,Manual,2.5,92500.0,39800.0
797,2021,Toyota,Land Cruiser,used,Automatic,3.3,2500.0,558000.0
798,2015,Mitsubishi,Triton,used,Automatic,2.5,87500.0,59800.0
799,2019,Toyota,Vellfire,used,Automatic,2.5,32500.0,236900.0
800,2015,Hyundai,Grand Starex,used,Automatic,2.5,137500.0,69875.0
801,2019,Hyundai,Grand Starex,used,Automatic,2.5,77500.0,126875.0
802,2019,BMW,X5,used,Automatic,2.0,67500.0,111800.0
803,2015/2016,Volkswagen,Jetta,used,Automatic,1.4,32500.0,36888.0
804,2016,Volkswagen,Polo,used,Automatic,1.6,82369.0,36800.0
805,2014,Mazda,8,used,Automatic,2.3,82500.0,55999.0
806,2015,BMW,316i,used,Automatic,1.6,62500.0,57999.0
807,2018,Hyundai,Ioniq,used,Automatic,1.6,47500.0,43999.0
808,2015,Volkswagen,Jetta,used,Automatic,1.4,77500.0,30999.0
809,2018,Hyundai,Elantra,used,Automatic,2.0,57500.0,55999.0
810,2018,Volkswagen,Tiguan,used,Automatic,1.4,47500.0,79999.0
811,2015,Peugeot,2008,used,Automatic,1.6,77500.0,24999.0
812,2016,Volkswagen,Passat,used,Automatic,1.8,52500.0,59999.0
813,2017,Volkswagen,Vento,used,Automatic,1.2,82500.0,29999.0
814,2018,Peugeot,3008,used,Automatic,1.6,52500.0,69999.0
815,2017,Toyota,Camry,used,Automatic,2.5,72500.0,76999.0
816,2015,nan,,used,Automatic,2.0,122500.0,58800.0
817,2015,Mitsubishi,Triton,used,Automatic,2.5,87500.0,61999.0
818,2019,Honda,City,used,Automatic,1.5,92500.0,58999.0
819,2017,Honda,City,used,Automatic,1.5,52500.0,56999.0
820,2022,Mitsubishi,Triton,used,Manual,2.5,57500.0,69999.0
821,2018,Peugeot,3008,used,Automatic,1.6,32500.0,69999.0
822,2016,Honda,Civic,used,Automatic,1.5,67500.0,84999.0
823,2018,Honda,City,used,Automatic,1.5,77500.0,51999.0
824,2018,Proton,Preve,used,Automatic,1.6,72500.0,29999.0
825,2017,Honda,CR-V,used,Automatic,1.5,82500.0,92800.0
826,2016,Honda,CR-V,used,Automatic,2.0,102500.0,63800.0
827,2014,Volkswagen,Jetta,used,Automatic,1.4,87500.0,29999.0
828,2014,Volkswagen,Jetta,used,Automatic,1.4,82500.0,27999.0
829,2016,Mazda,3,used,Automatic,2.0,87500.0,57999.0
830,2016,Mazda,Biante,used,Automatic,2.0,92500.0,65999.0
831,2015,Mazda,6,used,Automatic,2.5,87500.0,68999.0
832,2019,Volkswagen,Vento,used,Automatic,1.2,62500.0,38999.0
833,2019,Peugeot,3008,used,Automatic,1.6,52500.0,75999.0
834,2020,Hyundai,Grand Starex,used,Automatic,2.5,67500.0,148875.0
835,2013,Toyota,Camry,used,Automatic,2.5,112500.0,65800.0
836,2018,Honda,BR-V,used,Automatic,1.5,62500.0,52999.0
837,2014,Mazda,3,used,Automatic,2.0,107500.0,42999.0
838,2016,Mazda,CX-5,used,Automatic,2.2,92500.0,58999.0
839,2016,Mercedes-Benz,E250,used,Automatic,2.0,77500.0,159999.0
840,2019,Honda,City,used,Automatic,1.5,52500.0,62999.0
841,2018,Honda,BR-V,used,Automatic,1.5,72500.0,52999.0
842,2020,Toyota,Alphard,used,Automatic,3.5,12500.0,328000.0
843,2019,Lexus,NX300,used,Automatic,2.0,32500.0,238000.0
844,2015,BMW,X1,used,Automatic,2.0,72500.0,55999.0
845,2017,Ford,Ranger,used,Automatic,3.2,77500.0,63999.0
846,2017,Toyota,Corolla Altis,used,Automatic,1.8,62500.0,69999.0
847,2014,Audi,A3,used,Automatic,1.4,107500.0,49999.0
848,2017/2018,Hyundai,Grand Starex,used,Automatic,2.5,122500.0,118875.0
849,2016,Toyota,Camry,used,Automatic,2.5,72500.0,72999.0
850,2019,Toyota,Vios,used,Automatic,1.5,62500.0,59999.0
851,2016,Mazda,6,used,Automatic,2.5,82500.0,79999.0
852,2015,Mazda,3,used,Automatic,2.0,82500.0,49999.0
853,2015/2016,Volkswagen,Jetta,used,Automatic,1.4,77500.0,38888.0
854,2016,Hyundai,Grand Starex,used,Automatic,2.5,107500.0,108875.0
855,2019,Mercedes-Benz,C200,used,Automatic,1.5,62500.0,168000.0
856,2015,Nissan,X-Trail,used,Automatic,2.0,42500.0,68888.0
857,2018,Honda,Civic,used,Automatic,1.5,52500.0,77800.0
858,2018,Proton,X70,used,Automatic,1.8,72500.0,62999.0
859,2018,Honda,City,used,Automatic,1.5,62500.0,52999.0
860,2014,Nissan,Sylphy,used,Automatic,1.8,87500.0,31999.0
861,2018,Honda,Civic,used,Automatic,1.5,102500.0,86000.0
862,2014,Honda,City,used,Automatic,1.5,87500.0,39999.0
863,2016,Perodua,Alza,used,Automatic,1.5,82500.0,37999.0
864,2016,Honda,CR-V,used,Automatic,2.4,87500.0,60999.0
865,2016,Mazda,CX-5,used,Automatic,2.2,77500.0,58999.0
866,2015,Hyundai,Sonata,used,Automatic,2.0,77500.0,40999.0
867,2014,Mazda,CX-5,used,Automatic,2.5,92500.0,52999.0
868,2015,Mazda,CX-5,used,Automatic,2.0,87500.0,54999.0
869,2021,Proton,Exora,used,Automatic,1.6,32500.0,45999.0
870,2013/2014,BMW,X1,used,Automatic,2.0,92500.0,39999.0
871,2014,nan,,used,Automatic,2.4,92500.0,49999.0
872,2021,Proton,Saga,used,Automatic,1.3,32500.0,29999.0
873,2020,Proton,Iriz,used,Automatic,1.6,42500.0,36999.0
874,2013,Toyota,Camry,used,Automatic,2.0,87500.0,49999.0
875,2016,Nissan,Serena,used,Automatic,2.0,87500.0,57999.0
876,2020,Perodua,Myvi,used,Automatic,1.5,32500.0,49800.0
877,2013,Volkswagen,Tiguan,used,Automatic,2.0,137500.0,36788.0
878,2018,Mazda,CX-5,used,Automatic,2.0,72500.0,99788.0
879,2016,Volvo,XC60,used,Automatic,2.0,112500.0,83788.0
880,2013,Ford,Kuga,used,Automatic,1.6,87500.0,29788.0
881,2016,Volvo,V40,used,Automatic,2.0,107500.0,62788.0
882,2014,Audi,Q3,used,Automatic,2.0,112500.0,53688.0
883,2017,Proton,Exora,used,Automatic,1.6,62500.0,28999.0
884,2017,Kia,Sorento,used,Automatic,2.4,87500.0,69999.0
885,2017,Honda,BR-V,used,Automatic,1.5,72500.0,49999.0
886,2017,Mazda,CX-5,used,Automatic,2.2,42500.0,89999.0
887,2019,Proton,Iriz,used,Automatic,1.6,22500.0,33999.0
888,2018,Volkswagen,Passat,used,Automatic,1.8,57500.0,69999.0
889,2019,Proton,X70,used,Automatic,1.8,47500.0,62999.0
890,2017,Proton,Ertiga,used,Automatic,1.4,42500.0,34999.0
891,2017,Nissan,Navara,used,Automatic,2.5,62500.0,69999.0
892,2016,Proton,Perdana,used,Automatic,2.0,62500.0,47999.0
893,2015,Audi,A3,used,Automatic,1.4,67500.0,54999.0
894,2015,Nissan,Teana,used,Automatic,2.0,72500.0,47999.0
895,2015,Hyundai,Elantra,used,Automatic,1.6,107500.0,29988.0
896,2019,Haval,H1,used,Automatic,1.5,37500.0,32788.0
897,2018,Proton,Preve,used,Automatic,1.6,42500.0,32999.0
898,2014,Mazda,3,used,Automatic,2.0,97500.0,45999.0
899,2016,Honda,Accord,used,Automatic,2.0,77500.0,61999.0
900,2015,Volvo,V40,used,Automatic,1.6,72500.0,42999.0
901,2013,Hyundai,Grand Starex,used,Automatic,2.5,112500.0,67875.0
902,2017,Kia,Sportage,used,Automatic,2.0,72500.0,59999.0
903,2017,Peugeot,508,used,Automatic,1.6,62500.0,49999.0
904,2015,Peugeot,508,used,Automatic,1.6,92500.0,29999.0
905,2015,Honda,CR-V,used,Automatic,2.4,87500.0,60999.0
906,2018,Kia,Cerato,used,Automatic,1.6,52500.0,52999.0
907,2016,Nissan,X-Trail,used,Automatic,2.0,72500.0,49999.0
908,2015,Mazda,6,used,Automatic,2.0,72500.0,60999.0
909,2018,Honda,BR-V,used,Automatic,1.5,57500.0,52999.0
910,2020,Toyota,Vios,used,Automatic,1.5,97500.0,69800.0
911,2018,Mazda,CX-5,used,Automatic,2.2,52500.0,91999.0
912,2017,Proton,Perdana,used,Automatic,2.4,52500.0,55999.0
913,2013,Toyota,Camry,used,Automatic,2.5,82500.0,57999.0
914,2013,Volkswagen,Passat,used,Automatic,1.8,92500.0,27999.0
915,2015,Hyundai,Elantra,used,Automatic,1.8,72500.0,36999.0
916,2016,Perodua,Bezza,used,Automatic,1.3,52500.0,31999.0
917,2021,Toyota,Alphard,used,Automatic,2.5,32500.0,318000.0
918,2016,Mazda,6,used,Automatic,2.0,97500.0,70800.0
919,2016,Mazda,Biante,used,Automatic,2.0,42500.0,65999.0
920,2014,Peugeot,208,used,Automatic,1.6,72500.0,20999.0
921,2015,Honda,Accord,used,Automatic,2.0,82500.0,57999.0
922,2014,Mazda,CX-5,used,Automatic,2.5,107500.0,52999.0
923,2014,nan,,used,Automatic,3.5,67500.0,123000.0
924,2015/2018,Toyota,Vellfire,used,Automatic,2.5,77500.0,178888.0
925,2014,Volkswagen,Passat,used,Automatic,1.8,102500.0,34999.0
926,2018,Porsche,718,used,Automatic,2.0,12500.0,312800.0
927,2016,Mercedes-Benz,E200,used,Automatic,2.0,132500.0,152800.0
928,2017,Honda,Civic,used,Automatic,1.5,57500.0,84800.0
929,2017,Honda,BR-V,used,Automatic,1.5,77500.0,53999.0
930,2017,Honda,BR-V,used,Automatic,1.5,77500.0,54999.0
931,2019,Perodua,Aruz,used,Automatic,1.5,67500.0,54999.0
932,2014,Volkswagen,Cross Touran,used,Automatic,1.4,82500.0,31999.0
933,2013/2014,Ford,Fiesta,used,Automatic,1.5,72500.0,21999.0
934,2015,Honda,Jazz,used,Automatic,1.5,97500.0,50999.0
935,2017,Toyota,Fortuner,used,Automatic,2.7,72500.0,102999.0
936,2013,Kia,Picanto,used,Manual,1.2,87500.0,19999.0
937,2013,Ford,Focus,used,Automatic,2.0,52500.0,25999.0
938,2014,Mazda,3,used,Automatic,2.0,72500.0,48999.0
939,2015/2016,Mercedes-Benz,A200,used,Automatic,1.6,82500.0,94999.0
940,2019,Perodua,Alza,used,Automatic,1.5,37500.0,49999.0
941,2014/2019,Mercedes-Benz,A45 AMG,used,Automatic,2.0,47500.0,139000.0
942,2016,Honda,Accord,used,Automatic,2.4,112500.0,96800.0
943,2016,Hyundai,Grand Starex,used,Automatic,2.5,47500.0,107875.0
944,2018,Kia,Sorento,used,Automatic,2.2,107500.0,68800.0
945,2017,Ford,EcoSport,used,Automatic,1.5,57500.0,31888.0
946,2016,Honda,HR-V,used,Automatic,1.8,87500.0,63800.0
947,2014,Audi,A4,used,Automatic,1.8,92500.0,49800.0
948,2015,Proton,Perdana,used,Automatic,2.0,67500.0,33000.0
949,2015,Mercedes-Benz,CLA200,used,Automatic,1.6,87500.0,93800.0
950,2014,nan,,used,Automatic,1.6,72500.0,26800.0
951,2018,nan,,used,Automatic,2.0,32500.0,199999.0
952,2014,nan,,used,Automatic,1.6,47500.0,68000.0
953,2014,Toyota,Vios,used,Automatic,1.5,117500.0,43800.0
954,2018/2019,Perodua,Myvi,used,Automatic,1.5,77500.0,42800.0
955,2018,Proton,Persona,used,Automatic,1.6,102500.0,30800.0
956,2018,BMW,530i,used,Automatic,2.0,47500.0,203800.0
957,2013,BMW,328i,used,Automatic,2.0,92500.0,84800.0
958,2013,Volkswagen,Golf,used,Automatic,2.0,137500.0,82800.0
959,2012,BMW,328i,used,Automatic,2.0,87500.0,60800.0
960,2013,Ssangyong,Stavic,used,Automatic,2.0,102500.0,27800.0
961,2013,Mercedes-Benz,B200,used,Automatic,1.6,87500.0,48800.0
962,2014,Mazda,3,used,Automatic,2.0,97500.0,51800.0
963,2016,Honda,HR-V,used,Automatic,1.8,102500.0,69800.0
964,2015,Honda,Civic,used,Automatic,2.0,87500.0,57800.0
965,2014,Mazda,CX-5,used,Automatic,2.0,97500.0,58800.0
966,2016,Toyota,Vios,used,Automatic,1.5,77500.0,51800.0
967,2017,Mazda,2,used,Automatic,1.5,72500.0,50800.0
968,2012,Land,Rover Range Rover Evoque,used,Automatic,2.0,127500.0,72800.0
969,2014,Subaru,XV,used,Automatic,2.0,77500.0,36800.0
970,2015,MINI,Countryman,used,Automatic,1.6,62500.0,86800.0
971,2018,Isuzu,D-Max,used,Automatic,2.5,37500.0,70800.0
972,2013,nan,,used,Automatic,1.6,87500.0,44800.0
973,2013,Mazda,CX-5,used,Automatic,2.0,137500.0,52000.0
